X, Y
-0.4922085177968458, 1.4147390327499139
-0.5027783431918507, 1.423745492692747
-0.5156679208051076, 1.4353371402117638
-0.5297247701399439, 1.4488468301260133
-0.5413631765368265, 1.4573807288990066
-0.5529832657988327, 1.4679438609307245
-0.5646133918470728, 1.4773950843275245
-0.5779056096956046, 1.4881250026544801
-0.5902993635515257, 1.5004671885020662
-0.5987832015177785, 1.5076389991972852
-0.617595836454305, 1.5209819028162972
-0.6277347404704865, 1.530210744486114
-0.6393686303135642, 1.5392450021448199
-0.652260014548343, 1.5506365061095515
-0.6642811883437583, 1.5605102547876202
-0.6759025322040442, 1.5709343982399735
-0.6891975101687904, 1.5813585416923266
-0.6999462347610157, 1.5905317879303973
-0.7133316361316093, 1.6013728971208447
-0.7240788552058999, 1.610712929654153
-0.7357035864815393, 1.6207618039422216
-0.7473355944271978, 1.6300045444699744
-0.7576900845926193, 1.639108296418363
-0.7718613703443662, 1.6503747106616662
-0.7838845514970281, 1.6600260776127516
-0.7952931947841164, 1.6702556370539943
-0.8295012756766185, 1.698025555211063
-0.8058710496081081, 1.6783725700888932
-0.817094169419061, 1.6891692029339438
-0.8320554797262836, 1.7004022599181994
-0.8372408403218881, 1.7050583773269172
-0.8553056950365296, 1.7204166153467175
-0.8685931454116007, 1.7316746902752589
-0.8918527702089412, 1.7506466313585416
-0.900396743080246, 1.7578184420537606
-0.9272972191443536, 1.7822313347575502
-0.9218600932610794, 1.7741634989870503
-0.9126697383215396, 1.7673252608823067
-0.8796562826517991, 1.7413325914946207
-0.9333749548575443, 1.7859497305171776
-0.9449950441195503, 1.7965128625488955
-0.9582937858791345, 1.8065200402631545
-0.9715793543567868, 1.817986598060743
-0.9848705685266954, 1.8288277072511903
-0.99258712731547, 1.8364025848265668
-1.004813035473815, 1.84446392242972
-1.0081082460008917, 1.8502310459501128
-0.29440906145392765, 1.249775112443778
-0.2664946299228901, 1.2255622188905546
-0.2563334700935975, 1.2179160419790105
-0.2893629911387017, 1.2421289355322338
-0.2855266740031519, 1.2421289355322338
